Year,F_Jan,F_Feb,F_Mar,F_Apr,F_May,F_Jun,F_Jul,F_Aug,F_Sep
1922,307.27996928843413,205.0919492251497,356.26041364174324,646.1975636081777,477.46626341169593,232.74204504496694,122.83461106531865,76.78256675502519,83.93021612719133
1923,102.37368418994805,289.977937890941,120.13922984007448,165.74595660730145,99.09530511366546,63.762273854468845,58.543033395559405,63.706884181970054,56.40320468813354
1924,158.85420661479588,768.8918123582162,379.8832867365765,537.0876887436965,417.71765958104646,191.3081770550157,113.93080059846895,82.68857564305739,73.81692838489045
1925,153.12686457781726,618.5601584197132,408.8795648097934,871.2928456327429,319.7619083686219,136.63480507119758,92.86045123305047,74.08053967636488,83.40360596076874
1926,371.13771789552027,1263.4290448304605,778.1926048267339,918.5741233219874,740.6199436484019,376.49106056214094,162.72531416025862,102.78643024664751,92.49427151445093
1927,230.66520451138595,368.47127335114845,1397.029388539364,722.444827434676,437.59148314644233,161.19130149000296,112.86281422270952,86.50200262457071,83.42347547473639
1928,106.31524231804028,186.15006483827833,249.42551873922673,263.1849983871469,345.1146143180269,183.10450611144847,87.24050890912741,74.98086001645243,73.39127621694945
1929,339.34728375008376,434.8743554639876,619.4283382332114,659.245256477767,441.866445367925,214.42415639326242,116.37334452668455,85.07618354064562,73.98132819908824
1930,142.1000555169709,151.75722903966587,282.8717854089618,207.46560763519219,144.2860422848124,94.02254561503327,62.43360217730549,52.44365965984008,61.59323061052436
1931,236.21480966314738,209.26692877817428,549.6582864571274,596.2950524575706,674.0611319516322,323.94129391832246,123.37514803719341,85.0270994901594,78.19366516022313
1932,142.3366751170967,90.39542935010667,264.6137094380022,343.88521082337417,389.41766507520504,287.3471892913255,99.66290182316965,67.03552677760456,76.94320134169033
1933,282.466819310357,321.93306955305343,353.7930725147319,259.00135427437846,153.90107247765366,97.43461295081948,75.78135646273682,65.84775626570013,55.45191768379351
1934,286.8388835744142,240.1984997800465,355.7122895095692,1376.7418889514322,950.6984095321625,404.5382177709538,146.72339201360037,94.8997982659597,86.17880547328696
1935,655.8905294745267,944.0800468134601,598.4819011449678,711.2430033398409,514.6646927282109,274.71309305694456,126.17808775014814,94.74782823903843,90.30025528548555
1936,89.69625381580096,251.45868490163807,504.3640055288318,694.1409769729275,783.3179867824492,322.52932792304546,134.54911852112411,84.54004689492348,75.34685827830339
1937,346.8951444869901,757.5287639422831,1370.881017429605,1490.690376062619,1695.1742582030681,828.0941179652241,307.08073544903567,134.08898957095622,101.35820686080393
1938,146.12594566895763,133.95083293901928,328.6902665312381,360.77222228428735,192.8581352370513,112.94233764276711,79.19151850266309,65.70091239192578,60.26043079233125
1939,682.101593890914,1234.1637911506398,1493.2001950803642,964.5917362142411,488.46564982141575,218.2337954651495,129.16686185572465,102.4775908605938,98.03019936378945
1940,689.818495765415,1110.1642786440027,938.9533946605047,831.3996248254168,1056.0830453949318,448.8706645213991,219.8461520865971,139.24369947365804,107.50600686629596
1941,885.762796497567,1045.6262373455081,484.422657370877,1066.5257451821547,905.0041525658476,630.8071280220823,249.59253833523195,147.94214626532187,118.19814163651193
1942,1011.484923282497,582.1658773665474,1178.307139709444,879.6033378959798,511.3663080453992,313.10759453161063,166.69159577034247,117.67552351855775,107.70810432000769
1943,151.91731925608534,242.74204707093082,392.2865586457389,469.98643477919217,603.3970654574732,281.96088387222375,194.68329526037581,99.45114179759696,91.46357450052113
1944,214.78621931187897,781.7702968097708,395.22192776200404,529.598084128864,625.1882063923699,294.9624300224442,144.30180633984378,104.12254165050197,92.29811676925459
1945,475.50619029581503,258.8974589447795,464.65026812792763,667.7517673936387,558.5493949515776,222.76499729769628,129.75065358003806,103.33819485483963,88.53710810598233
1946,120.96900886915822,359.16686025344455,505.88803807791646,422.0002656680623,217.7418435377024,156.2225167082972,89.11305182592037,71.14570358929865,73.04473919138178
1947,406.04138279395374,147.13829286918903,277.6344956740937,939.7932672212273,835.6085594725162,519.6590288883236,178.94633398975952,106.65617686649605,86.67028107676907
1948,100.4710194528937,142.0589101992343,448.97960094629406,633.2851013804548,500.87375301650866,182.32482048601483,91.86529705974539,84.6670439368238,72.83152751182058
1949,337.07384049995846,569.6344516287127,556.5693842754484,827.8391258693063,695.3951833368994,315.9920480183338,134.24397631632235,94.76933086374311,87.13939213599082
1950,676.8499634023863,764.3856969211581,515.2508887544427,594.5226509838907,534.0115658957807,229.99752306400262,130.30511735736502,99.11828207445222,93.60251860629774
1951,521.5408260992933,830.8891416275227,662.2942742238665,1829.602226142166,1671.9572301379656,810.1282667467779,329.64470634658437,172.77987796230593,126.8227128494172
1952,1260.4508859446748,356.99859670646657,443.6569301407038,741.9262961454922,792.8387501944122,622.2485390193732,258.5358269859408,142.5521550060149,123.18418749142472
1953,327.36279416977226,509.3483502267268,769.5754052942391,1002.9294644087006,553.6311912385338,236.2134941017203,137.3003203786449,98.05406092622542,87.3635592667465
1954,188.9200361282286,156.93271574007812,274.202819668416,343.7291580196102,531.7804190796406,234.20464314361638,109.87567322787007,85.83183748794147,78.46287892880952
1955,1367.4043968555175,753.5815352907982,725.656929433546,910.7763824660019,1056.7569757590936,506.5824617136192,262.69948817427377,141.4559294237604,119.8936508129884
1956,156.12407642220194,650.2819962436695,699.6751356189676,431.85214228196503,619.3444371690948,279.5113425181417,138.61937484813444,104.4784917449013,84.22043351442386
1957,397.2505631762247,1440.5102360867108,850.500624098684,1135.5323403707548,1261.0967812411839,657.4870766767558,266.701465729114,145.17497621392758,104.49414238946483
1958,415.7337702669167,470.0282605597359,425.62103661731254,432.3354523317618,294.4955644904859,155.81047379649843,112.89255044738022,87.51700362974987,84.6699699268944
1959,149.79860757777348,687.1119322680407,753.2356333638506,497.39636125123985,381.7346956126853,213.26563444101694,107.78597194723466,78.38546494345394,67.31238441172411
1960,160.40502671638714,392.27252410034225,354.88701854658257,389.59607108218256,396.0848169771771,223.0396774508331,110.4800829752389,85.74773228498265,76.01922357800896
1961,135.93057143002565,687.9382409368081,422.55785390377855,854.6924564472314,578.6470454163257,308.5123554783914,135.00114996388743,91.79822610905791,79.32516139797957
1962,398.9079721060264,1102.9594477139456,387.4204443605793,1275.427509415673,908.5714107858419,318.17083322146664,161.95028970505368,97.83005257012474,99.51555894333671
1963,260.57462964860434,191.20882948517763,246.30912383417672,413.8608077313927,399.50622933551426,223.2704677529113,121.01459987723459,80.3289120847478,72.26635778632846
1964,1193.0442402723395,516.3223228084248,509.3310437893326,1006.3606754314603,732.5466380376303,355.37578931040645,165.56992087910206,138.214386067436,70.66019337642553
1965,270.3999171783193,198.22449175485798,433.0538225877514,652.2230164009513,394.197394607002,145.1493454481931,101.1305920518256,84.01958357585846,74.03286191568003
1966,733.2019010387837,561.9241048792535,880.3283029706749,606.0502806707701,1258.973374369503,885.7965928169867,280.17064860247416,131.67683964812488,103.45081144941636
1967,331.35024384368063,800.4642885960118,575.7022065259949,457.6153033966189,370.78530053719453,186.99660593451057,128.8766217863986,106.13532795184034,90.80490918533201
1968,1636.0117369881825,723.0662714343161,589.5942176466466,1183.7265269620182,1324.1598059947994,550.2456392701313,200.6299958242732,113.32965707257424,108.47063094165537
1969,2463.8127967842106,657.0388104615251,672.2379679525419,367.0289530441509,415.74733415887175,259.1284193625595,149.44247602662557,113.19732973868489,108.49131701099151
1970,485.72305581840493,379.08006843906367,1000.4739916871499,885.0221807783082,1033.4961258892133,691.2186614015122,240.85411435365037,111.28307445181605,111.9049267291405
1971,263.0451065750518,349.7207747993002,701.3788330312229,518.399526255503,422.0144646586373,201.8406525685901,113.0629383342806,84.94798434778608,84.96422472678239
1972,747.7970116959289,599.8486106930486,630.1087236789581,680.5216499811786,782.6936848390193,283.5941930776069,136.53963100657643,106.5398857727609,97.10139031417759
1973,1492.9751887121465,443.7153705547878,1555.7530541853955,1123.9815295842463,880.3810161561325,502.64943205270947,235.30594951483064,127.20320496905964,106.99720214332609
1974,190.65221090896148,547.757413605465,864.9288852755257,611.5574476254615,1155.0628024036828,663.032893918891,200.01114892434683,121.97509581156419,113.0151698452215
1975,131.06408289032214,179.8668527341714,252.58350126283798,220.55119094209076,177.88992682276773,111.92722322712012,97.95845590182643,108.44710961062293,71.88273553777327
1976,85.15085299267918,90.02287596321383,90.94245340074258,94.72584929036879,120.5137792512015,97.36389018306716,68.21227379203378,61.09361213545054,62.60546440028793
1977,1119.9609924063423,635.0843357708284,1124.695924803338,783.1217413088787,738.7528217519723,442.0347465022169,199.15998068102627,102.49396733215156,112.4526312425835
1978,238.07906227474038,302.60691931322185,479.8464315825931,499.11003878466613,655.3381978139954,219.29313996325865,130.24630268873713,96.06361648705382,81.77435117961124
1979,1438.1675387343919,1162.3765981112517,638.0935464427118,585.6883384517405,564.9961903145139,280.6886452438634,157.06107370759267,69.85198501832718,112.4650156656729
1980,264.4062136460208,360.99095421837126,408.2993681973109,378.60813912971577,270.17177501066544,115.21149964773105,82.874364671492,75.66860377559868,77.73966037531926
1981,658.7819066703122,1154.1638656713033,884.0036186844386,1680.701721579577,994.9254979579734,433.97717092333625,227.68329173911445,115.75949902839045,108.31682366515489
1982,733.6567223790562,1210.3558491838428,2027.4577654427417,1026.7822715565799,1426.8687713716372,1123.498673176321,374.5512666555428,192.14584945266193,138.35537796106925
1983,596.3071646955372,499.03251138884275,708.7138138141866,516.5669265054873,513.3621961870276,284.2665753888827,150.31639440979717,97.97417459267069,114.44366541618791
1984,159.39311047593358,244.96085482816858,329.2921755777908,547.9232650736514,291.10877634798385,131.96460736925178,98.07721934376076,83.93627224617461,84.04149447824744
1985,528.5200155625125,2648.0864799116157,1494.258813751479,585.1667637100905,440.31186003880106,224.58734474141806,132.1325909542337,90.52689476444039,140.20369640192908
1986,171.66166209033497,313.3167404458993,577.1894714014021,300.8913761775994,189.72429780204567,109.87660319370644,81.85153834403116,68.71685964559953,62.03088160596411
1987,285.2552424834266,181.70265065938042,251.78362857412674,240.3466932383883,225.77260888198296,135.35821148087172,89.63494411688032,71.81868130553062,69.06466686840713
1988,148.9502745961492,215.50110219598213,1498.148974255541,682.7797431244801,321.2455441090578,144.7416574983598,78.87732614252678,72.49773782283944,96.39345949175373
1989,257.70524274253535,167.5582558835716,405.56518925101466,318.18676739219984,215.16005423705852,210.4242599205073,99.44769411937426,71.0171868471291,90.8388869615004
1990,69.76300316525072,103.07272363169236,536.6170579842055,400.73468018223707,359.08503743615125,177.631396320253,103.84634179709593,67.56406492198062,57.83564694338122
1991,106.06419690640374,392.31009698834157,338.28340850378396,368.0718190012812,172.27108458038285,93.07579502940729,84.05807508864734,63.07936138125302,59.165747592439516
1992,670.3258221003751,563.1568539827078,1357.5349643011914,951.3492041608827,907.4916524035195,521.0879100548807,166.27111511973553,103.44343976900598,82.86254730074188
1993,155.12842324283832,225.86734064577948,324.99892024784367,266.0439345186034,250.37669233309893,97.71981759537289,75.48807699287232,62.26210286782015,63.72044807392513
1994,1494.1359675327021,620.6167211616423,2256.9684345300834,1331.8513039245015,1653.350836597093,854.1039468474553,344.9179605667721,151.54823622950877,111.12101089325597
1995,463.0409962712056,1282.5908774786835,853.4354148215632,877.1006410556156,1014.9072429245771,338.9210872118971,166.02424321331594,107.81491429863041,104.6968068955158
1996,2513.5479140842685,535.450517911883,536.5372623790252,502.881844124478,321.2919743545963,193.12569321280702,113.56387237078155,113.03667246992617,98.55817045582626
1997,977.7041637788802,1121.2866246829672,975.3243585214802,885.6005288001647,1077.3201081480922,972.5327371732171,366.5255998206076,162.06211242635544,133.47924953159836
1998,573.0005423608318,947.8247697335489,803.9535204141243,678.8071105281965,684.190637390836,308.99787136178793,144.87246513197996,115.85469577510517,105.35113993083297
1999,427.11045062108553,971.9614206003673,747.6001311237383,690.5635118108264,485.20768462934643,200.53023997675083,129.97209885956528,99.49636989217618,91.94581849192008
2000,137.9427679969312,207.73547918449208,386.0611405160492,334.4816457888891,297.9266167385905,103.66994315539941,78.70457931789508,68.29497270519124,64.13795737027436
2001,491.7433370938445,303.258955786565,437.1185444839306,501.3007661100638,340.8865926891881,165.98430004653858,93.41849878116153,71.85749036762951,74.47244088907325
2002,725.3753992881509,374.4762895776152,573.799042782882,632.4199156033078,831.5053687456416,340.7533864241729,134.7623302006853,110.21241158901532,90.35108585717666
2003,315.0991106997034,795.2593378560517,730.6332900345042,512.3391884028182,390.5132555588396,187.96197851895778,97.91495164635853,92.05408012453131,91.84685651767273
2004,296.12251703914603,326.8733230963094,673.6143173903902,599.3285556516678,1103.370038971756,392.45120229244264,170.96326908825742,109.56955569304475,91.73759687294438
2005,1015.1881833355394,738.981162387945,1146.974730749997,1685.0624901610363,1199.45891779078,430.57526516546955,201.21596502956936,122.1824781930778,103.71680436071571
2006,176.16346792961454,472.1803149155961,440.08583864689604,304.36473620073605,223.37487342961558,111.13772759621733,110.19596707117682,88.49884341412917,80.68785621549841
2007,227.0775777713653,240.53835692905767,355.84428228257843,349.6861449129417,408.17031275541905,141.54314207353835,95.19607177217551,61.5181982449937,64.86682376506366
2008,173.31357628296922,485.90373003473945,777.8210267698646,406.20275454866,601.9051280707906,176.60953398176886,80.6032973706682,80.15457751356615,74.89945398262847
2009,349.2517473802985,310.4240250065932,423.39355295928414,608.5738450372189,676.6208062110451,546.305929732665,170.5516231130961,95.07621958974983,88.48963448413957
2010,361.50990634295215,376.9174669096932,1115.264846389352,1167.9985818235962,979.8881772045811,902.1324180630938,350.73437022349344,137.03621008111188,104.97162314121405
2011,188.20008379621243,170.0762631370957,684.4632534734578,686.2632590550129,394.1586309090903,144.77050912138128,109.39347460065821,96.34421666661251,82.40756718581446
2012,272.25081003679935,234.64081980297402,401.4496481241912,342.18297640615407,167.49710495930594,133.03331957200547,95.48338585143097,77.18966497042567,67.20639098846993
2013,74.89323908899019,253.39721002862714,460.6229943682331,295.012778599647,126.04501190717096,78.07567290947026,69.36627066661191,65.09396225007703,60.5557743327106
2014,173.53464730795255,443.7438479232654,158.20794840478976,116.70060177271742,100.92320967031196,82.9383054932668,67.44770578196477,63.612095712939606,56.282331811497215
2015,683.0437173294517,436.01443687416037,1505.5564923737425,538.6158721159046,350.8232209457164,147.81269955731594,82.96885827330607,64.68647843908587,82.05381725449143
2016,1621.7993186137562,2943.5938757349604,1183.6756283440463,1523.9786165864496,937.2767796679725,406.56104089869706,189.9674611861665,128.4059229806269,116.39484715138923
2017,335.4533438421808,186.42145608784745,875.9646310812388,777.2369174962412,267.1816853436618,137.7598369122864,102.23516464451399,97.13148945234542,80.3376220086788
2018,553.4258956096286,952.3395043661637,1160.4723002634603,1313.5414107107806,898.3962236101877,465.4956184142474,197.0298939327889,109.37219879688922,94.34535717072634
2019,254.1874314865242,174.44578700667307,209.9211370619768,402.2659029549836,292.25319003802855,132.674262030787,95.1989523980589,77.2410852765496,64.40408637413515
2020,137.90209900315958,210.59253837270563,210.65784012009465,220.4190223828564,131.98032606009602,86.38029051047226,73.8734294799741,43.997006788900535,59.59586813281385
2021,-4.9401998235401265,101.07948929501163,443.6163858984469,566.6921304507682,1136.5128419116134,1070.0116200504187,1012.8453045264719,709.1148332285102,300.97333225219245
